gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,False,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.900001525878906,1410.25,No
Female,False,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.44999694824219,830.8499755859375,Yes
Male,False,Yes,No,38,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),20.399999618530273,743.5,No
Female,False,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.29999923706055,45.29999923706055,Yes
Male,False,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.0999984741211,7040.85009765625,Yes
Male,False,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4000015258789,3865.449951171875,No
Male,False,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.1500015258789,6825.64990234375,No
Female,False,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,1340.0999755859375,No
Female,True,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.0,371.6499938964844,Yes
Male,False,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.69999694824219,1184.0,No
Female,False,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.8499984741211,8477.7001953125,No
Male,True,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,7382.85009765625,No
Female,False,Yes,No,24,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,20.149999618530273,456.8500061035156,No
Female,False,No,No,15,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,19.600000381469727,331.6000061035156,No
Male,False,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.5999984741211,6056.14990234375,Yes
Male,False,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95000076293945,134.60000610351562,No
Female,False,Yes,Yes,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.049999237060547,125.5,No
Female,False,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.1500015258789,1390.5999755859375,Yes
Male,False,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,20.200000762939453,20.200000762939453,Yes
Male,False,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.29999923706055,2511.300048828125,No
Female,False,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95000076293945,2737.050048828125,No
Male,True,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.30000305175781,74.30000305175781,No
Female,True,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.5999984741211,70.5999984741211,No
Female,False,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.80000305175781,2361.800048828125,Yes
Male,False,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.3499984741211,1730.3499755859375,Yes
Male,False,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55000305175781,6404.0,No
Male,False,No,No,7,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,19.450000762939453,165.35000610351562,No
Female,True,No,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.44999694824219,1867.5999755859375,No
Male,True,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.6500015258789,1043.300048828125,No
Male,False,No,No,7,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,19.5,128.60000610351562,No
Female,False,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,7455.4501953125,No
Female,False,No,Yes,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.700000762939453,24.700000762939453,No
Male,False,No,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.4000015258789,206.14999389648438,No
Male,True,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.80000305175781,2030.300048828125,Yes
Female,False,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.4000015258789,5869.39990234375,No
Female,False,Yes,No,71,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),47.599998474121094,3377.800048828125,No
Female,False,Yes,Yes,69,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,19.399999618530273,1346.199951171875,No
Female,False,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.8499984741211,4946.0498046875,No
Male,False,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.3499984741211,4065.0,Yes
Female,False,No,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.400001525878906,106.55000305175781,Yes
Male,False,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.44999694824219,4964.7001953125,No
Male,False,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.0,4085.75,No
Female,False,Yes,No,22,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.19999694824219,1742.75,Yes
Male,False,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6500015258789,6224.7998046875,No
Male,False,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.94999694824219,3415.25,No
Male,False,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.3499984741211,6325.25,No
Male,False,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.70000076293945,340.25,Yes
Female,False,No,No,66,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),25.149999618530273,1683.5999755859375,No
Male,False,Yes,Yes,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.4000015258789,3966.300048828125,No
Female,False,Yes,Yes,30,Yes,No,No,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),19.549999237060547,608.5,No
Female,False,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.3499984741211,2896.60009765625,No
Male,False,Yes,Yes,64,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,24.799999237060547,1514.8499755859375,No
Male,True,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.1500015258789,6792.4501953125,No
Male,False,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.75,4669.2001953125,No
Female,False,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.5999984741211,95.5999984741211,Yes
Female,False,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.300048828125,Yes
Female,False,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.0999984741211,6302.7998046875,No
Male,False,No,Yes,39,Yes,No,No,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),19.350000381469727,779.2000122070312,No
Male,False,No,No,14,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.899999618530273,283.75,No
Female,True,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.1500015258789,4600.7001953125,Yes
Male,True,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05000305175781,5594.0,No
Female,False,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.099998474121094,772.8499755859375,No
Female,False,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.3499984741211,71.3499984741211,Yes
Male,False,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.849998474121094,857.7999877929688,No
Male,False,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05000305175781,7554.0498046875,No
Male,True,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.0999984741211,5981.64990234375,No
Female,False,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.30000305175781,1702.9000244140625,No
Male,False,No,Yes,21,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,24.700000762939453,467.1499938964844,No
Female,False,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,20.149999618530273,20.149999618530273,Yes
Male,False,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Yes
Female,True,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.19999694824219,2931.0,Yes
Male,False,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.8499984741211,1400.8499755859375,Yes
Female,False,No,No,4,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.650001525878906,137.85000610351562,Yes
Female,False,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.79999923706055,1941.5,No
Female,False,No,No,50,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.70000076293945,1932.75,No
Female,False,Yes,Yes,48,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.050048828125,No
Female,False,No,Yes,50,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),20.149999618530273,970.8499755859375,No
Male,False,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55000305175781,5810.89990234375,No
Male,False,No,Yes,10,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),24.799999237060547,223.89999389648438,No
Female,False,No,No,18,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.649999618530273,391.70001220703125,No
Male,False,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.94999694824219,79.94999694824219,Yes
Female,False,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,19.299999237060547,19.299999237060547,Yes
Male,False,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05000305175781,811.6500244140625,No
Male,False,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,No
Female,False,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.8499984741211,3126.85009765625,No
Male,False,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.4501953125,No
Female,False,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.19999694824219,3754.60009765625,Yes
Male,False,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55000305175781,1406.6500244140625,No
Male,True,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.19999694824219,834.7000122070312,No
Female,False,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.19999694824219,627.4000244140625,Yes
Female,False,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,Yes
Male,False,Yes,Yes,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45000076293945,3157.0,No
Male,False,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.3499984741211,3092.0,No
Female,False,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95000076293945,2168.89990234375,No
Male,False,No,No,34,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),26.100000381469727,980.3499755859375,No
Female,False,No,No,3,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,20.200000762939453,65.94999694824219,No
Male,False,Yes,Yes,30,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,21.25,711.9000244140625,No
Female,False,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.400001525878906,1952.800048828125,No
Male,False,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.0,4368.85009765625,No
Male,False,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.900001525878906,2647.10009765625,No
Female,False,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.6500015258789,8477.599609375,No
Male,False,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.349998474121094,54.349998474121094,Yes
Female,False,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.44999694824219,4528.0,No
Female,False,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.1500015258789,1790.6500244140625,No
Male,False,Yes,Yes,46,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),20.200000762939453,845.5999755859375,No
Female,False,Yes,Yes,55,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,21.0,1210.300048828125,No
Male,False,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.450000762939453,20.450000762939453,No
Female,False,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.8499984741211,854.4500122070312,No
Male,False,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.44999694824219,2429.10009765625,No
Male,False,Yes,No,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.950000762939453,100.4000015258789,Yes
Female,False,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.4501953125,No
Male,False,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45000076293945,44.45000076293945,No
Male,False,Yes,No,40,No,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,42.349998474121094,1716.449951171875,Yes
Male,False,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.55000305175781,3023.550048828125,No
Male,False,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.30000305175781,75.30000305175781,Yes
Male,False,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.80000305175781,4837.60009765625,Yes
Male,False,Yes,Yes,42,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.150001525878906,2032.300048828125,No
Male,False,Yes,Yes,23,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,19.649999618530273,436.8999938964844,No
Female,True,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55000305175781,70.55000305175781,Yes
Female,False,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.149999618530273,20.149999618530273,No
Female,False,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.5999984741211,5893.9501953125,No
Male,False,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.0,1430.050048828125,No
Male,False,Yes,Yes,12,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),25.399999618530273,313.0,No
Female,False,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.94999694824219,3871.85009765625,No
Female,False,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.8499984741211,458.1000061035156,No
Female,False,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.1500015258789,2745.699951171875,Yes
Male,False,Yes,Yes,16,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,20.149999618530273,341.3500061035156,No
Female,False,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.8499984741211,1336.800048828125,No
Male,True,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,74.8499984741211,2181.75,No
Male,False,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.5,147.75,No
Male,False,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.9000015258789,818.4500122070312,No
Female,False,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.05000305175781,7133.4501953125,No
Male,False,No,No,18,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,19.0,348.79998779296875,No
Male,False,No,Yes,6,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.549999237060547,128.60000610351562,No
Female,False,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.0999984741211,4674.39990234375,No
Male,False,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0999984741211,1737.449951171875,No
Male,False,No,No,68,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),24.149999618530273,1498.8499755859375,No
Female,False,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.099998474121094,50.099998474121094,No
Female,False,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.5999984741211,1797.75,No
Female,False,No,Yes,24,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,19.75,498.1000061035156,No
Female,False,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2624.25,Yes
Female,False,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.55000305175781,184.10000610351562,Yes
Male,False,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.80000305175781,5498.7998046875,No
Female,False,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.5,4845.39990234375,No
Female,False,No,No,15,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),25.049999237060547,369.1000061035156,No
Female,False,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.69999694824219,6096.89990234375,No
Female,False,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.80000305175781,160.75,Yes
Male,False,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.5999984741211,2684.35009765625,No
Male,True,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.14990234375,Yes
Male,False,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.0999984741211,6994.7998046875,No
Female,False,No,No,13,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,20.200000762939453,273.25,No
Female,True,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,94.05000305175781,5483.89990234375,No
Male,True,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,1233.6500244140625,Yes
Male,True,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4000015258789,527.9000244140625,Yes
Female,False,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,4985.89990234375,No
Female,False,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,60.25,1258.3499755859375,No
Female,False,No,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.849998474121094,111.4000015258789,No
Female,False,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95000076293945,43.95000076293945,No
Male,False,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.05000305175781,308.1000061035156,No
Female,False,No,No,19,Yes,No,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),20.25,383.6499938964844,No
Female,False,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.1500015258789,2555.89990234375,Yes
Male,False,Yes,Yes,67,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),19.399999618530273,1284.199951171875,No
Male,True,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.6500015258789,7550.2998046875,No
Male,False,Yes,No,53,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),19.899999618530273,1110.050048828125,No
Female,False,No,No,5,Yes,No,No,No,No,No,No,No,Yes,One year,No,Electronic check,19.549999237060547,99.5999984741211,No
Male,True,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,6707.14990234375,No
Female,False,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.1500015258789,4164.39990234375,No
Male,False,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,103.19999694824219,5873.75,No
Male,False,No,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.20000076293945,109.25,No
Female,True,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.55000305175781,179.25,Yes
Male,False,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.75,1338.1500244140625,Yes
Male,False,Yes,Yes,46,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),19.950000762939453,862.4000244140625,No
Male,False,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.25,8564.75,No
Female,False,No,No,29,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,31.200000762939453,926.2000122070312,No
Male,False,Yes,Yes,69,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),24.450000762939453,1718.199951171875,No
Male,False,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.19999694824219,5956.85009765625,No
Female,True,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.30000305175781,91.30000305175781,Yes
Male,True,Yes,No,56,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.6500015258789,4824.4501953125,No
Male,False,No,Yes,56,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Mailed check,21.200000762939453,1238.6500244140625,No
Male,False,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.5,79.5,Yes
Female,False,Yes,No,28,Yes,Yes,No,No,No,No,No,No,Yes,One year,No,Mailed check,25.549999237060547,672.2000122070312,No
Female,False,Yes,Yes,19,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.200000762939453,382.20001220703125,No
Male,False,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,63.849998474121094,4264.60009765625,No
Female,False,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,61.95000076293945,1070.699951171875,No
Male,False,Yes,Yes,52,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Mailed check,25.75,1345.8499755859375,No
Female,False,No,No,19,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,58.20000076293945,1045.25,No
Female,False,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.8499984741211,3003.550048828125,No
Male,True,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.0999984741211,467.54998779296875,Yes
